Drug Name,Cell Line Name,TCGA Classification,IC50 (uM)
TPCA-1,JHH-4,LIHC,1.493915987
TPCA-1,JHH-6,LIHC,3.750465205
TPCA-1,JHH-7,LIHC,3.699188837
TPCA-1,JHOS-2,OV,1.388647349
TPCA-1,JHOS-3,OV,3.589780214
TPCA-1,JHU-011,HNSC,2.135816023
TPCA-1,JHU-022,HNSC,4.735580451
TPCA-1,JIMT-1,BRCA,3.943614241
TPCA-1,JJN-3,MM,1.759831263
TPCA-1,JM1,DLBC,1.562948255
TPCA-1,JSC-1,DLBC,-0.694250878
TPCA-1,JURL-MK1,LCML,0.320803393
TPCA-1,JVM-2,CLL,2.689542427
TPCA-1,JVM-3,CLL,2.182167336
TPCA-1,JiyoyeP-2003,UNCLASSIFIED,1.381154301
TPCA-1,K-562,LCML,2.407893879
TPCA-1,K2,SKCM,5.341473738
TPCA-1,K5,THCA,3.752188672
TPCA-1,KALS-1,LGG,4.147581256
TPCA-1,KARPAS-299,UNCLASSIFIED,1.818602989
TPCA-1,KARPAS-422,DLBC,2.883213072
TPCA-1,KARPAS-45,ALL,0.012075907
TPCA-1,KARPAS-620,MM,0.865847828
TPCA-1,KCL-22,LCML,2.112127845
TPCA-1,KE-37,ALL,-0.100559939
TPCA-1,KELLY,NB,1.161386415
TPCA-1,KG-1,LAML,-0.36255184
TPCA-1,KGN,UNCLASSIFIED,1.742554875
TPCA-1,KINGS-1,LGG,3.913438721
TPCA-1,KLE,UCEC,2.682221195
TPCA-1,KM-H2,UNCLASSIFIED,2.719327089
TPCA-1,KM12,COREAD,1.823852061
TPCA-1,KMH-2,THCA,3.799280331
TPCA-1,KMOE-2,LAML,2.461054023
TPCA-1,KMRC-1,KIRC,4.878393278
TPCA-1,KMRC-20,KIRC,4.793944194
TPCA-1,KMS-11,MM,2.131558671
TPCA-1,KMS-12-BM,MM,0.370729808
TPCA-1,KNS-42,LGG,3.895830221
TPCA-1,KNS-81-FD,LGG,5.550772743
TPCA-1,KON,HNSC,5.237939181
TPCA-1,KOPN-8,UNCLASSIFIED,0.549558161
TPCA-1,KOSC-2,HNSC,3.655999421
TPCA-1,KP-2,PAAD,4.747321978
TPCA-1,KP-3,UNCLASSIFIED,2.648181151
TPCA-1,KP-4,PAAD,3.355497238
TPCA-1,KP-N-YN,NB,4.267663817
TPCA-1,KP-N-YS,NB,1.087120147
TPCA-1,KS-1,GBM,2.812361484
TPCA-1,KU-19-19,BLCA,5.287430996
TPCA-1,KU812,LCML,-3.545144823
TPCA-1,KURAMOCHI,UNCLASSIFIED,4.80866858
TPCA-1,KY821,LAML,3.263676607
TPCA-1,KYAE-1,ESCA,2.548504606
TPCA-1,KYM-1,UNCLASSIFIED,4.614559039
TPCA-1,KYSE-140,ESCA,2.649775362
TPCA-1,KYSE-150,ESCA,3.0201027
TPCA-1,KYSE-180,ESCA,2.721850398
TPCA-1,KYSE-220,ESCA,2.61400147
TPCA-1,KYSE-270,ESCA,3.097327834
TPCA-1,KYSE-410,ESCA,4.625138945
TPCA-1,KYSE-450,ESCA,1.870217907
TPCA-1,KYSE-50,ESCA,3.093026365
TPCA-1,KYSE-510,ESCA,3.520525193
TPCA-1,KYSE-520,ESCA,4.919434359
TPCA-1,KYSE-70,ESCA,4.676777438
TPCA-1,L-1236,UNCLASSIFIED,-0.515441789
TPCA-1,L-363,MM,1.994660069
TPCA-1,L-428,UNCLASSIFIED,2.322143151
TPCA-1,L-540,UNCLASSIFIED,2.485172295
TPCA-1,LAMA-84,LCML,1.084841269
TPCA-1,LAN-6,NB,3.399693982
TPCA-1,LB1047-RCC,KIRC,1.920563565
TPCA-1,LB2241-RCC,KIRC,4.538114932
TPCA-1,LB2518-MEL,SKCM,3.634870366
TPCA-1,LB373-MEL-D,SKCM,4.48096067
TPCA-1,LB771-HNC,HNSC,2.681790778
TPCA-1,LB831-BLC,BLCA,2.546533888
TPCA-1,LB996-RCC,KIRC,2.876328787
TPCA-1,LC-1-sq,LUSC,4.56366217
TPCA-1,LC-2-ad,LUAD,0.487879061
TPCA-1,LC4-1,ALL,1.73647548
TPCA-1,LCLC-103H,UNCLASSIFIED,2.751542332
TPCA-1,LCLC-97TM1,UNCLASSIFIED,-0.258400253
TPCA-1,LK-2,LUSC,1.885031579
TPCA-1,LN-18,GBM,4.215788583
TPCA-1,LN-229,GBM,5.174357703
TPCA-1,LN-405,GBM,5.023468627
TPCA-1,LNCaP-Clone-FGC,PRAD,2.897779893
TPCA-1,LNZTA3WT4,GBM,3.92090228
TPCA-1,LOU-NH91,LUSC,4.206112561
TPCA-1,LOUCY,ALL,0.300086373
TPCA-1,LOXIMVI,SKCM,2.787301472
TPCA-1,LP-1,MM,3.184673837
TPCA-1,LS-1034,COREAD,2.754924488
TPCA-1,LS-123,COREAD,4.072403801
TPCA-1,LS-180,COREAD,4.117824661
TPCA-1,LS-411N,COREAD,2.499997848
TPCA-1,LS-513,COREAD,1.516339801
TPCA-1,LU-134-A,SCLC,2.606965107
TPCA-1,LU-135,SCLC,1.611749458
TPCA-1,LU-139,SCLC,2.983179332
TPCA-1,LU-165,SCLC,3.498363656
TPCA-1,LU-65,UNCLASSIFIED,2.973049329
TPCA-1,LU-99A,UNCLASSIFIED,2.77781418
TPCA-1,LXF-289,LUAD,3.145048797
TPCA-1,LoVo,COREAD,4.366149618
TPCA-1,M059J,GBM,2.067017803
TPCA-1,M14,SKCM,1.570535574
TPCA-1,MC-IXC,NB,1.605508452
TPCA-1,MC116,DLBC,1.731754093
TPCA-1,MCF7,BRCA,5.567271667
TPCA-1,MDA-MB-157,BRCA,4.466184249
TPCA-1,MDA-MB-175-VII,BRCA,5.933689187
TPCA-1,MDA-MB-231,BRCA,4.962856499
TPCA-1,MDA-MB-330,BRCA,4.407313326
TPCA-1,MDA-MB-361,BRCA,4.309878371
TPCA-1,MDA-MB-415,BRCA,6.32443131
TPCA-1,MDA-MB-436,BRCA,4.587122213
TPCA-1,MDA-MB-453,BRCA,4.327003471
TPCA-1,MDA-MB-468,BRCA,2.876098217
TPCA-1,MDST8,COREAD,2.355311486
TPCA-1,ME-1,LAML,2.372224874
TPCA-1,ME-180,CESC,1.329755346
TPCA-1,MEG-01,LCML,0.256001705
TPCA-1,MEL-HO,SKCM,1.665103463
TPCA-1,MEL-JUSO,SKCM,1.751594677
TPCA-1,MES-SA,UNCLASSIFIED,5.378664293
TPCA-1,MFE-280,UCEC,2.384679986
TPCA-1,MFE-296,UCEC,4.027683187
TPCA-1,MFE-319,UCEC,4.889577207
TPCA-1,MFH-ino,UNCLASSIFIED,4.152732772
TPCA-1,MFM-223,BRCA,1.915951845
TPCA-1,MG-63,UNCLASSIFIED,6.271045264
TPCA-1,MHH-ES-1,UNCLASSIFIED,1.114466427
TPCA-1,MHH-NB-11,NB,1.186804283
TPCA-1,MHH-PREB-1,UNCLASSIFIED,0.025996943
TPCA-1,MIA-PaCa-2,PAAD,5.704516141
TPCA-1,MKN1,UNCLASSIFIED,3.8788535
TPCA-1,MKN28,STAD,3.303322906
TPCA-1,MKN45,STAD,5.292077744
TPCA-1,MKN7,STAD,3.006786372
TPCA-1,ML-1,THCA,2.623485903
TPCA-1,ML-2,LAML,1.387804699
TPCA-1,MLMA,UNCLASSIFIED,-0.286200078
TPCA-1,MMAc-SF,SKCM,3.880450642
TPCA-1,MN-60,UNCLASSIFIED,2.716001932
TPCA-1,MOG-G-CCM,LGG,2.512181822
TPCA-1,MOG-G-UVW,LGG,3.296413837
TPCA-1,MOLM-13,LAML,-0.564672512
TPCA-1,MOLP-8,MM,0.451484613
TPCA-1,MOLT-13,ALL,1.770051257
TPCA-1,MOLT-16,ALL,-0.553904106
TPCA-1,MOLT-4,ALL,1.736289281
TPCA-1,MONO-MAC-6,LAML,0.516555339
TPCA-1,MPP-89,MESO,4.32490792
TPCA-1,MRK-nu-1,BRCA,3.592272246
TPCA-1,MS-1,SCLC,2.788321818
TPCA-1,MS751,CESC,4.000251616
TPCA-1,MSTO-211H,MESO,4.135130065
TPCA-1,MV-4-11,UNCLASSIFIED,0.477325475
TPCA-1,MY-M12,ALL,1.707767729
TPCA-1,MZ1-PC,PAAD,-0.1484554
TPCA-1,MZ2-MEL,SKCM,2.214069832
TPCA-1,MZ7-mel,SKCM,2.684018435
TPCA-1,Mewo,SKCM,5.926205707
TPCA-1,Mo-T,UNCLASSIFIED,0.378581074
TPCA-1,NALM-6,UNCLASSIFIED,-0.520637095
TPCA-1,NAMALWA,UNCLASSIFIED,-0.311163851
TPCA-1,NB(TU)1-10,NB,1.185818957
TPCA-1,NB1,NB,3.267273695
TPCA-1,NB10,NB,2.063156875
TPCA-1,NB12,NB,2.509569291
TPCA-1,NB13,NB,1.640890897
TPCA-1,NB14,NB,1.088071264
TPCA-1,NB17,NB,2.892749453
TPCA-1,NB4,LAML,-0.129840194
TPCA-1,NB5,NB,2.750950236
TPCA-1,NB6,NB,1.609206286
TPCA-1,NB69,NB,0.31860889
TPCA-1,NB7,NB,2.037073294
TPCA-1,NCC021,KIRC,3.193772928
TPCA-1,NCCIT,Unknown,4.552420131
TPCA-1,NCI-H1048,SCLC,-0.111280692
TPCA-1,NCI-H1092,SCLC,4.034638315
TPCA-1,NCI-H1155,UNCLASSIFIED,2.518459591
TPCA-1,NCI-H1299,UNCLASSIFIED,3.174594824
TPCA-1,NCI-H1304,Unknown,5.850868296
TPCA-1,NCI-H1355,LUAD,5.457977579
TPCA-1,NCI-H1435,LUAD,3.872283778
TPCA-1,NCI-H1436,SCLC,2.210730276
TPCA-1,NCI-H1437,LUAD,3.357541195
TPCA-1,NCI-H1563,LUAD,2.160621518
TPCA-1,NCI-H1568,LUAD,3.955400051
TPCA-1,NCI-H1573,LUAD,4.049177478
TPCA-1,NCI-H1581,UNCLASSIFIED,3.382791243
TPCA-1,NCI-H1623,LUAD,4.524363675
TPCA-1,NCI-H1648,LUAD,3.616645348
TPCA-1,NCI-H1650,LUAD,4.408528779
TPCA-1,NCI-H1651,LUAD,5.397486348
TPCA-1,NCI-H1666,LUAD,5.073684743
TPCA-1,NCI-H1688,SCLC,1.48780274
TPCA-1,NCI-H1693,LUAD,2.899603957
TPCA-1,NCI-H1694,SCLC,3.844083234
TPCA-1,NCI-H1703,UNCLASSIFIED,4.027821538
TPCA-1,NCI-H1734,LUAD,3.47005709
TPCA-1,NCI-H1755,LUAD,-0.058288927
TPCA-1,NCI-H1770,UNCLASSIFIED,2.770892765
TPCA-1,NCI-H1781,LUAD,4.277937758
TPCA-1,NCI-H1792,LUAD,2.656428727
TPCA-1,NCI-H1793,LUAD,5.769852684
TPCA-1,NCI-H1836,SCLC,5.321374547
TPCA-1,NCI-H1838,LUAD,4.920546171
TPCA-1,NCI-H1869,LUSC,2.819670111
TPCA-1,NCI-H187,Unknown,3.628287656
TPCA-1,NCI-H1876,SCLC,2.43892493
TPCA-1,NCI-H1915,UNCLASSIFIED,3.421511151
TPCA-1,NCI-H1944,LUAD,1.375863036
TPCA-1,NCI-H196,SCLC,3.803512481
TPCA-1,NCI-H1963,SCLC,3.751290538
TPCA-1,NCI-H1975,LUAD,2.655590099
TPCA-1,NCI-H1993,LUAD,4.235284323
TPCA-1,NCI-H2009,LUAD,3.962444286
TPCA-1,NCI-H2023,LUAD,4.124706588
TPCA-1,NCI-H2029,SCLC,3.780488047
TPCA-1,NCI-H2030,LUAD,2.363074292
TPCA-1,NCI-H2052,MESO,4.882090895
TPCA-1,NCI-H2081,SCLC,3.496960345
TPCA-1,NCI-H2085,LUAD,2.452955542
TPCA-1,NCI-H2087,LUAD,2.631722336
TPCA-1,NCI-H209,SCLC,1.038273092
TPCA-1,NCI-H211,SCLC,1.740481383
TPCA-1,NCI-H2110,UNCLASSIFIED,2.162826863
TPCA-1,NCI-H2122,LUAD,4.083541244
TPCA-1,NCI-H2135,UNCLASSIFIED,2.416746483
TPCA-1,NCI-H2141,SCLC,5.359578968
TPCA-1,NCI-H2170,LUSC,4.61354072
TPCA-1,NCI-H2171,SCLC,2.628978719
TPCA-1,NCI-H2172,UNCLASSIFIED,4.062517738
TPCA-1,NCI-H2196,SCLC,3.369320504
TPCA-1,NCI-H2227,SCLC,0.695350013
TPCA-1,NCI-H2228,LUAD,3.481786028
TPCA-1,NCI-H226,LUSC,1.82686082
TPCA-1,NCI-H2291,LUAD,6.426345747
TPCA-1,NCI-H23,LUAD,3.533893982
TPCA-1,NCI-H2342,LUAD,4.513782111
TPCA-1,NCI-H2347,LUAD,3.320487162
TPCA-1,NCI-H2369,MESO,4.02582709
TPCA-1,NCI-H2373,MESO,3.327653852
TPCA-1,NCI-H2405,LUAD,3.219656175
TPCA-1,NCI-H2444,UNCLASSIFIED,4.889022931
TPCA-1,NCI-H2452,MESO,6.164946227
TPCA-1,NCI-H2461,MESO,4.877767241
TPCA-1,NCI-H2591,MESO,3.414747071
TPCA-1,NCI-H2595,MESO,4.452500031
TPCA-1,NCI-H2722,MESO,3.496764583
TPCA-1,NCI-H2731,MESO,2.19823698
TPCA-1,NCI-H2795,MESO,1.418144338
TPCA-1,NCI-H28,MESO,3.94629751
TPCA-1,NCI-H2803,MESO,2.856995152
TPCA-1,NCI-H2804,MESO,4.066204437
TPCA-1,NCI-H2818,MESO,5.159062224
TPCA-1,NCI-H2869,MESO,2.599573135
TPCA-1,NCI-H292,UNCLASSIFIED,0.895670516
TPCA-1,NCI-H3118,UNCLASSIFIED,2.05372399
TPCA-1,NCI-H3122,LUAD,4.029733345
TPCA-1,NCI-H322M,LUAD,3.47792225
TPCA-1,NCI-H345,SCLC,5.450897902
TPCA-1,NCI-H358,LUAD,1.131346576
TPCA-1,NCI-H441,LUAD,2.879426313
TPCA-1,NCI-H446,SCLC,2.100072798
TPCA-1,NCI-H460,UNCLASSIFIED,3.957808529
TPCA-1,NCI-H510A,SCLC,2.699097794
TPCA-1,NCI-H513,MESO,5.807628077
TPCA-1,NCI-H520,LUSC,1.492469711
TPCA-1,NCI-H522,LUAD,3.488959702
TPCA-1,NCI-H524,SCLC,2.886322315
TPCA-1,NCI-H526,SCLC,1.922612423
TPCA-1,NCI-H596,UNCLASSIFIED,2.827059931
TPCA-1,NCI-H64,SCLC,2.653128529
TPCA-1,NCI-H647,UNCLASSIFIED,2.775170934
TPCA-1,NCI-H650,LUAD,3.632283804
TPCA-1,NCI-H661,UNCLASSIFIED,4.271947296
TPCA-1,NCI-H69,SCLC,5.469528687
TPCA-1,NCI-H716,COREAD,1.973891195
TPCA-1,NCI-H720,UNCLASSIFIED,5.193160112
TPCA-1,NCI-H727,UNCLASSIFIED,3.616275953
TPCA-1,NCI-H747,COREAD,3.036464553
TPCA-1,NCI-H748,SCLC,3.411253756
TPCA-1,NCI-H810,UNCLASSIFIED,2.714300875
TPCA-1,NCI-H82,SCLC,2.478099948
TPCA-1,NCI-H838,LUAD,3.765326686
TPCA-1,NCI-H841,SCLC,3.702875341
TPCA-1,NCI-H847,SCLC,-0.236009726
TPCA-1,NCI-N87,STAD,5.97169768
TPCA-1,NEC8,UNCLASSIFIED,1.744642741
TPCA-1,NH-12,NB,1.174136345
TPCA-1,NKM-1,LAML,0.875000203
TPCA-1,NMC-G1,LGG,3.178472086
TPCA-1,NOMO-1,LAML,0.133788098
TPCA-1,NOS-1,UNCLASSIFIED,0.320180884
TPCA-1,NTERA-2-cl-D1,UNCLASSIFIED,2.822958555
TPCA-1,NU-DUL-1,DLBC,-0.450948447
TPCA-1,NUGC-3,STAD,4.350714899
TPCA-1,NUGC-4,STAD,0.942005494
TPCA-1,NY,UNCLASSIFIED,3.416738487
TPCA-1,OACM5-1,ESCA,0.286096702
TPCA-1,OACp4C,ESCA,0.15049919
TPCA-1,OAW-28,OV,1.99800116
TPCA-1,OAW-42,OV,4.867347411
TPCA-1,OC-314,OV,2.352454911
TPCA-1,OCI-AML2,LAML,0.311782206
TPCA-1,OCI-AML3,LAML,1.352169563
TPCA-1,OCI-AML5,LAML,0.008206459
TPCA-1,OCI-LY-19,DLBC,-0.895955642
TPCA-1,OCI-M1,LAML,-1.643137403
TPCA-1,OCUB-M,BRCA,1.993187965
TPCA-1,OCUM-1,STAD,5.346855837
TPCA-1,OE19,ESCA,5.966240178
TPCA-1,OE21,ESCA,3.94743276
TPCA-1,OE33,ESCA,5.816910694
TPCA-1,OMC-1,CESC,3.031963624
TPCA-1,ONS-76,MB,3.251296234
TPCA-1,OPM-2,MM,1.38471705
TPCA-1,OS-RC-2,KIRC,3.649059622
TPCA-1,OSC-19,HNSC,3.119732312
TPCA-1,OSC-20,HNSC,3.034453315
TPCA-1,OV-17R,OV,3.411687419
TPCA-1,OV-56,OV,4.210692202
TPCA-1,OV-7,OV,3.330846475
TPCA-1,OV-90,OV,3.183831098
TPCA-1,OVCA420,OV,3.804599889
TPCA-1,OVCA433,OV,4.090675328
TPCA-1,OVCAR-3,OV,5.694756894
TPCA-1,OVCAR-4,OV,2.593485815
TPCA-1,OVCAR-5,OV,3.807079776
TPCA-1,OVCAR-8,OV,2.447595416
TPCA-1,OVISE,OV,3.053110316
TPCA-1,OVK-18,OV,5.29266101
TPCA-1,OVKATE,OV,1.311422973
TPCA-1,OVMIU,OV,2.199461052
TPCA-1,OVTOKO,OV,2.920418501
TPCA-1,P12-ICHIKAWA,ALL,1.953725448
TPCA-1,P30-OHK,ALL,-0.644410436
TPCA-1,P31-FUJ,LAML,3.673027109
TPCA-1,P32-ISH,UNCLASSIFIED,0.903296433
TPCA-1,PA-1,UNCLASSIFIED,-0.515186645
TPCA-1,PA-TU-8902,PAAD,2.288750465
TPCA-1,PA-TU-8988T,PAAD,4.307581732
TPCA-1,PANC-02-03,PAAD,1.217213002
TPCA-1,PANC-03-27,PAAD,2.205607849
TPCA-1,PANC-04-03,PAAD,5.673619792
TPCA-1,PANC-08-13,PAAD,1.963343646
TPCA-1,PANC-10-05,PAAD,3.585810468
TPCA-1,PC-14,LUAD,2.512891088
TPCA-1,PC-3,PRAD,3.183966743
TPCA-1,PC-3_[JPC-3],LUAD,2.237708931
TPCA-1,PCI-15A,HNSC,4.834617854
TPCA-1,PCI-30,HNSC,5.355435797
TPCA-1,PCI-38,Unknown,2.611872243
TPCA-1,PCI-4B,HNSC,2.732227733
TPCA-1,PCI-6A,HNSC,1.746394596
TPCA-1,PE-CA-PJ15,HNSC,4.410010592
TPCA-1,PEO1,OV,3.489451318
TPCA-1,PF-382,ALL,1.229435394
TPCA-1,PFSK-1,MB,2.85960316
TPCA-1,PL-21,LAML,0.92402069
TPCA-1,PL4,PAAD,4.229934256
TPCA-1,PSN1,PAAD,2.157999666
TPCA-1,QGP-1,UNCLASSIFIED,3.393900449
TPCA-1,QIMR-WIL,LAML,-0.523064086
TPCA-1,RC-K8,DLBC,3.652615747
TPCA-1,RCC-AB,KIRC,2.567010097
TPCA-1,RCC-ER,KIRC,5.991324639
TPCA-1,RCC-FG2,KIRC,2.899106905
TPCA-1,RCC-JF,KIRC,2.525225495
TPCA-1,RCC-JW,KIRC,3.435304206
TPCA-1,RCC-MF,KIRC,2.187735423
TPCA-1,RCC10RGB,KIRC,2.64146042
TPCA-1,RCM-1,COREAD,4.247347081
TPCA-1,RD,UNCLASSIFIED,2.793172041
TPCA-1,REH,UNCLASSIFIED,0.705354222
TPCA-1,RERF-GC-1B,STAD,2.255820997
TPCA-1,RERF-LC-KJ,LUAD,4.694424893
TPCA-1,RERF-LC-MS,LUAD,2.798932778
TPCA-1,RERF-LC-Sq1,LUSC,4.049266742
TPCA-1,RF-48,STAD,0.015769474
TPCA-1,RH-1,UNCLASSIFIED,1.142161245
TPCA-1,RH-41,UNCLASSIFIED,2.915440276
TPCA-1,RKN,UNCLASSIFIED,2.97450064
TPCA-1,RKO,COREAD,3.049379163
TPCA-1,RL,DLBC,1.954593364
TPCA-1,RL95-2,UNCLASSIFIED,1.276365995
TPCA-1,RMG-I,UNCLASSIFIED,2.218829681
TPCA-1,RO82-W-1,THCA,5.52025437
TPCA-1,ROS-50,UNCLASSIFIED,2.174282985
TPCA-1,RPMI-6666,UNCLASSIFIED,-0.510549643
TPCA-1,RPMI-7951,SKCM,2.860472855
TPCA-1,RPMI-8226,MM,2.908069821
TPCA-1,RPMI-8402,ALL,0.839357233
TPCA-1,RPMI-8866,LCML,-0.035639177
TPCA-1,RS4-11,ALL,1.40789511
TPCA-1,RT-112,BLCA,1.994334105
TPCA-1,RT4,BLCA,0.006308939
TPCA-1,RVH-421,SKCM,3.047939861
TPCA-1,RXF393,KIRC,3.153354638
TPCA-1,Raji,UNCLASSIFIED,2.63368328
TPCA-1,Ramos-2G6-4C10,UNCLASSIFIED,1.096031993
TPCA-1,SAS,HNSC,2.244907643
TPCA-1,SAT,HNSC,4.362793511
TPCA-1,SBC-1,SCLC,3.52517264
TPCA-1,SBC-3,SCLC,2.535453389
TPCA-1,SBC-5,SCLC,3.501588648
TPCA-1,SC-1,Unknown,0.252305187
TPCA-1,SCC-15,HNSC,3.309237305
TPCA-1,SCC-25,HNSC,1.916659729
TPCA-1,SCC-3,DLBC,4.398736661
TPCA-1,SCC-4,HNSC,4.033707151
TPCA-1,SCC-9,HNSC,1.962988296
TPCA-1,SCH,UNCLASSIFIED,5.808709016
TPCA-1,SF126,GBM,3.044208744
TPCA-1,SF268,GBM,3.152493945
TPCA-1,SF295,GBM,4.26237389
TPCA-1,SF539,LGG,4.307787111
TPCA-1,SH-4,SKCM,3.154429735
TPCA-1,SHP-77,SCLC,3.348703853
TPCA-1,SIG-M5,LAML,-0.559625754
TPCA-1,SIMA,NB,2.175541535
TPCA-1,SISO,CESC,2.595238927
TPCA-1,SJRH30,UNCLASSIFIED,4.206983528
TPCA-1,SJSA-1,UNCLASSIFIED,3.618067148
TPCA-1,SK-ES-1,UNCLASSIFIED,1.76495309
TPCA-1,SK-GT-4,ESCA,4.351389873
TPCA-1,SK-HEP-1,LIHC,2.141155372
TPCA-1,SK-LMS-1,UNCLASSIFIED,2.283543473
TPCA-1,SK-LU-1,LUAD,2.912916841
TPCA-1,SK-MEL-1,SKCM,4.19406223
TPCA-1,SK-MEL-2,SKCM,4.52310322
TPCA-1,SK-MEL-24,SKCM,1.980866856
TPCA-1,SK-MEL-28,SKCM,4.464188212
TPCA-1,SK-MEL-3,SKCM,2.350302512
TPCA-1,SK-MEL-30,SKCM,3.452378655
TPCA-1,SK-MEL-5,SKCM,3.795012067
TPCA-1,SK-MES-1,LUSC,2.261297335
TPCA-1,SK-MG-1,GBM,4.460546763
TPCA-1,SK-MM-2,MM,1.612992122
TPCA-1,SK-N-AS,NB,3.430786024
TPCA-1,SK-N-DZ,NB,3.084099055
TPCA-1,SK-N-FI,NB,3.394964474
TPCA-1,SK-N-SH,NB,2.640912386
TPCA-1,SK-OV-3,OV,2.243160004
TPCA-1,SK-PN-DW,UNCLASSIFIED,1.017609478
TPCA-1,SK-UT-1,UNCLASSIFIED,5.179713514
TPCA-1,SKG-IIIa,CESC,6.03605964
TPCA-1,SKN,UNCLASSIFIED,5.412792161
TPCA-1,SKN-3,HNSC,3.488788294
TPCA-1,SLVL,DLBC,1.230768041
TPCA-1,SN12C,KIRC,4.675682637
TPCA-1,SNB75,GBM,3.987205815
TPCA-1,SNG-M,UCEC,1.813852238
TPCA-1,SNU-1,STAD,2.868958509
TPCA-1,SNU-1040,COREAD,1.874190034
TPCA-1,SNU-16,STAD,3.780219925
TPCA-1,SNU-175,COREAD,2.295452582
TPCA-1,SNU-387,LIHC,3.003360984
TPCA-1,SNU-398,LIHC,1.966505299
TPCA-1,SNU-407,COREAD,1.15680525
TPCA-1,SNU-423,LIHC,2.893044242
TPCA-1,SNU-449,LIHC,2.223866236
TPCA-1,SNU-475,Unknown,3.212559987
TPCA-1,SNU-5,STAD,6.101714976
TPCA-1,SNU-61,COREAD,3.392747523
TPCA-1,SNU-81,COREAD,5.921098638
TPCA-1,SNU-C1,COREAD,4.932550757
TPCA-1,SNU-C2B,COREAD,4.356849937
TPCA-1,SNU-C5,COREAD,3.589575408
TPCA-1,SR,UNCLASSIFIED,-0.036891562
TPCA-1,ST486,UNCLASSIFIED,-0.907647026
TPCA-1,SU-DHL-1,UNCLASSIFIED,4.691717712
TPCA-1,SU-DHL-10,DLBC,1.037128278
TPCA-1,SU-DHL-16,DLBC,-0.797695985
TPCA-1,SU-DHL-4,DLBC,2.194768094
TPCA-1,SU-DHL-5,DLBC,-0.922808855
TPCA-1,SU-DHL-6,DLBC,0.446043576
TPCA-1,SU-DHL-8,DLBC,0.881427453
TPCA-1,SU8686,PAAD,4.970275057
TPCA-1,SUIT-2,PAAD,-0.135337666
TPCA-1,SUP-B15,ALL,1.375591352
TPCA-1,SUP-HD1,UNCLASSIFIED,0.617307708
TPCA-1,SUP-M2,UNCLASSIFIED,1.418005015
TPCA-1,SUP-T1,ALL,1.843975852
TPCA-1,SW1088,GBM,4.667306562
TPCA-1,SW1116,COREAD,6.626063054
TPCA-1,SW1271,SCLC,2.280755538
TPCA-1,SW13,ACC,5.539600186
TPCA-1,SW1417,COREAD,3.359254631
TPCA-1,SW1463,COREAD,6.633073948
TPCA-1,SW156,KIRC,3.476192313
TPCA-1,SW1573,LUAD,5.738714132
TPCA-1,SW1710,BLCA,2.269791248
TPCA-1,SW1783,LGG,4.339629114
TPCA-1,SW1990,PAAD,5.480098864
TPCA-1,SW48,COREAD,2.472361076
TPCA-1,SW620,COREAD,1.728504875
TPCA-1,SW626,OV,3.07143337
TPCA-1,SW684,UNCLASSIFIED,6.732250459
TPCA-1,SW756,CESC,5.376484792
TPCA-1,SW780,BLCA,4.322893981
TPCA-1,SW837,COREAD,4.12899672
TPCA-1,SW872,UNCLASSIFIED,3.864512734
TPCA-1,SW948,COREAD,4.017994609
TPCA-1,SW954,UNCLASSIFIED,1.731075362
TPCA-1,SW962,UNCLASSIFIED,2.953932004
TPCA-1,SW982,UNCLASSIFIED,2.443413113
TPCA-1,Saos-2,UNCLASSIFIED,6.396234018
TPCA-1,SiHa,CESC,6.078419438
TPCA-1,T-T,ESCA,1.970497671
TPCA-1,T24,BLCA,3.33514347
TPCA-1,T47D,BRCA,2.985214834
TPCA-1,T84,COREAD,2.986881575
TPCA-1,T98G,GBM,3.466967112
TPCA-1,TC-71,UNCLASSIFIED,0.58401654
TPCA-1,TCCSUP,BLCA,4.545766725
TPCA-1,TE-1,ESCA,5.299193822
TPCA-1,TE-10,ESCA,3.275691573
TPCA-1,TE-11,ESCA,4.541714645
TPCA-1,TE-12,ESCA,3.085838284
TPCA-1,TE-15,ESCA,0.976446025
TPCA-1,TE-4,ESCA,4.863014859
TPCA-1,TE-441-T,UNCLASSIFIED,2.541072322
TPCA-1,TE-5,ESCA,4.41966478
TPCA-1,TE-6,ESCA,4.284385585
TPCA-1,TE-8,ESCA,2.589525519
TPCA-1,TE-9,ESCA,5.212086571
TPCA-1,TGBC11TKB,STAD,4.640307535
TPCA-1,TGBC1TKB,UNCLASSIFIED,4.512323196
TPCA-1,TGBC24TKB,UNCLASSIFIED,3.556483445
TPCA-1,TGW,NB,1.878990023
TPCA-1,THP-1,LAML,2.096494667
TPCA-1,TK,DLBC,1.72889856
TPCA-1,TK10,KIRC,2.078647134
TPCA-1,TMK-1,STAD,3.227381981
TPCA-1,TOV-112D,OV,1.464391042
TPCA-1,TOV-21G,OV,4.016911005
TPCA-1,TT,THCA,5.549758993
TPCA-1,TT2609-C02,THCA,3.095883024
TPCA-1,TUR,DLBC,-0.127749612
TPCA-1,TYK-nu,UNCLASSIFIED,4.733893324
TPCA-1,U-118-MG,GBM,4.664278094
TPCA-1,U-2-OS,UNCLASSIFIED,5.373423259
TPCA-1,U-266,MM,1.513865341
TPCA-1,U-698-M,UNCLASSIFIED,1.62057972
